스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,경기도,군포시,번영로,번영로,,37.3598359,126.936626,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.3594888,126.9430466,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,금정동,금정동,,37.358847,126.9419062,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.3722204,126.9440896,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.3694748,126.9454038,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.3667008,126.9468599,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3631647,126.9446687,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3636123,126.944295,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3685026,126.9401707,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.366551,126.9391279,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3614589,126.9389585,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3611126,126.9460135,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3690766,126.9399077,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3616915,126.9394024,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3644976,126.9463682,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3688578,126.9398805,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3685213,126.94038,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3675061,126.9410151,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,공단로,공단로,,37.3698067,126.9452298,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3691594,126.9396185,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3620956,126.9401475,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3622857,126.9405003,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.3630479,126.9411404,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3678166,126.9407482,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3626477,126.9412008,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3694411,126.9393707,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3612181,126.9385203,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3568673,126.9308969,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3568279,126.9317708,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.356529,126.9309634,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3586516,126.9345024,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3567665,126.9313916,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3583754,126.9339968,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3562786,126.9305551,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3601325,126.9375653,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3571966,126.9363464,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3601372,126.9338944,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3574964,126.9361023,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3583995,126.9352854,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.358116,126.9389192,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3599852,126.9342529,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3603756,126.9350074,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3670289,126.9416279,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3607033,126.9336501,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3603903,126.9356941,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3671099,126.9413449,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3674174,126.9499683,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.360207,126.9358555,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3609184,126.9379823,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3665029,126.9488406,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3624647,126.9408619,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3646133,126.9469284,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3679732,126.9447474,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3669741,126.9498436,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가,금정고가,,37.3639722,126.9460776,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금산로,금산로,,37.3671777,126.9387564,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3579185,126.9356708,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3569933,126.9359858,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.354471,126.9342243,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3603064,126.9375471,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3561579,126.9365733,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3667587,126.9489011,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3671804,126.9495442,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정로,금정로,,37.3679458,126.9442864,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정로,금정로,,37.3676586,126.9437338,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정로,금정로,,37.3670719,126.9426769,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정로,금정로,,37.3673697,126.9432371,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당산로,당산로,,37.3681857,126.9404352,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.3644572,126.9467966,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3616298,126.9457731,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,금정고가교,금정고가교,,37.366709,126.9493993,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3620538,126.9455266,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3623975,126.9452697,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,당상로,당상로,,37.3628145,126.9449353,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3582953,126.9342595,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3560476,126.9402184,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3559996,126.9406245,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3673359,126.9450273,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3666899,126.9453411,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3660976,126.9456091,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3681175,126.9451166,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3648337,126.9467782,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3701011,126.9441923,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3696795,126.9443891,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3667305,126.9458178,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3709907,126.9437497,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3676454,126.945358,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3515794,126.9299638,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
2,경기도,군포시,오금로,오금로,,37.371437,126.9435559,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3585362,126.9346924,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,청백리,청백리,,37.3607656,126.9340054,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3527818,126.932157,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3530499,126.9322314,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.351311,126.9294616,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3515391,126.9294648,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3611456,126.9364271,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3609954,126.9361625,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3608394,126.9358644,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3605105,126.9352534,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3524723,126.931589,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3518446,126.9300171,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,청백리길,청백리길,,37.3605488,126.934192,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3606799,126.9327979,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3609999,126.9325348,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3613542,126.9322349,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3584244,126.9345475,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3602096,126.9346771,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3605502,126.9355657,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.354008,126.9344049,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3530675,126.9327476,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3561342,126.939416,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3560837,126.9398198,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3702397,126.9437063,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3692385,126.9441652,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3591356,126.9384046,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3687092,126.944421,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3681796,126.9446542,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3561821,126.9389611,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3707361,126.9434584,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.358931,126.9385783,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본천로,산본천로,,37.3635097,126.9334921,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3576955,126.9347841,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3586642,126.9387983,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3584012,126.9390138,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3570614,126.9338535,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,38.3316055,130.3988034,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3613976,126.9395173,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3568498,126.9322153,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3578433,126.9334257,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3558406,126.9406433,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3565996,126.9324446,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3567166,126.9332098,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,군포로,군포로,,37.3698487,126.9438857,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3566702,126.9328436,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3575288,126.9328385,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3569912,126.9334572,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3573377,126.9341009,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,산본로,산본로,,37.3574656,126.9345927,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.355902,126.9330301,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3580942,126.9338815,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,오금로,오금로,,37.3562257,126.9363347,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,번영로,번영로,,37.3570977,126.9321768,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3559534,126.9321578,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3538913,126.9308801,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3541637,126.9307032,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3558319,126.931934,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3539539,126.9306727,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3544508,126.9309737,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3556947,126.9316992,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3537579,126.9306367,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3555976,126.9315048,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.355466,126.9312722,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3531159,126.9299515,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.355339,126.9310336,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3551783,126.9308762,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
1,경기도,군포시,광정로,광정로,,37.3528728,126.9297589,1,N,주입센서,,N,N,N,N,Y,N,,,,,건설과,031-390-3643,2021-05-26,4020000,경기도 군포시
