스마트가로등유형,시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,위도,경도,스마트가로등형태,점등상태여부,센서종류,센싱정보서비스,CCTV유무,WiFi유무,GPS수신기유무,비콘유무,조명제어여부,위급상황신고가능여부,앱서비스명,앱서비스제공내용,기타서비스,설치연도,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
1,전라남도,화순군,전라남도 화순군 사평면 용리 330-11,전라남도 화순군 사평면 용리 330-11,전라남도 화순군 사평면 용리 330-11,35.023234,127.107621,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 472-1,전라남도 화순군 사평면 원리 472-1,전라남도 화순군 사평면 원리 472-1,34.9935626,127.0806151,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 하사2길 6,전라남도 화순군 사평면 하사2길 6,전라남도 화순군 사평면 하사2길 6,35.002997,127.0970996,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 124-1,전라남도 화순군 사평면 사평리 124-1,전라남도 화순군 사평면 사평리 124-1,35.0020464,127.0947032,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 26-1,전라남도 화순군 사평면 남계리 26-1,전라남도 화순군 사평면 남계리 26-1,34.993571,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 산22-7,전라남도 화순군 사평면 남계리 산22-7,전라남도 화순군 사평면 남계리 산22-7,34.998367,127.165092,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 134,전라남도 화순군 사평면 원리 134,전라남도 화순군 사평면 원리 134,34.994426,127.0853233,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 348-2,전라남도 화순군 사평면 사평리 348-2,전라남도 화순군 사평면 사평리 348-2,35.007133,127.095464,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 227,전라남도 화순군 사평면 사수리 227,전라남도 화순군 사평면 사수리 227,34.9904187,127.141916,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 522-2,전라남도 화순군 사평면 남계리 522-2,전라남도 화순군 사평면 남계리 522-2,34.99152478,127.157704,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 복교리 419,전라남도 화순군 사평면 복교리 419,전라남도 화순군 사평면 복교리 419,34.975865,127.154933,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 146-2,전라남도 화순군 사평면 벽송리 146-2,전라남도 화순군 사평면 벽송리 146-2,35.0095077,127.0836984,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 433-1,전라남도 화순군 사평면 다산리 433-1,전라남도 화순군 사평면 다산리 433-1,35.021942,127.125842,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 344-1,전라남도 화순군 사평면 절산리 344-1,전라남도 화순군 사평면 절산리 344-1,35.002807,127.1215648,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 592-1,전라남도 화순군 사평면 장전리 592-1,전라남도 화순군 사평면 장전리 592-1,35.036417,127.088478,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산리 600,전라남도 화순군 사평면 검산리 600,전라남도 화순군 사평면 검산리 600,34.981387,127.093189,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 대곡리 208,전라남도 화순군 사평면 대곡리 208,전라남도 화순군 사평면 대곡리 208,,127.107365,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 455,전라남도 화순군 사평면 장전리 455,전라남도 화순군 사평면 장전리 455,35.034125,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산길 140-2,전라남도 화순군 사평면 검산길 140-2,전라남도 화순군 사평면 검산길 140-2,34.9827355,127.091979,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 대곡리 475-3,전라남도 화순군 사평면 대곡리 475-3,전라남도 화순군 사평면 대곡리 475-3,34.986968,127.100444,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 유마로 369-2,전라남도 화순군 사평면 유마로 369-2,전라남도 화순군 사평면 유마로 369-2,35.0007076,127.164895,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
2,광주광역시,남구,난지실1길,광주광역시 남구 난지실 1길 5 (대문 앞 가로등),,35.13609147,126.8985422,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,전라남도,화순군,전라남도 화순군 사평면 절산리 557-3,전라남도 화순군 사평면 절산리 557-3,전라남도 화순군 사평면 절산리 557-3,35.008523,127.121169,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 산113-4,전라남도 화순군 사평면 원리 산113-4,전라남도 화순군 사평면 원리 산113-4,,127.081282,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 유마리 105,전라남도 화순군 사평면 유마리 105,전라남도 화순군 사평면 유마리 105,35.010282,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 256-3,전라남도 화순군 사평면 장전리 256-3,전라남도 화순군 사평면 장전리 256-3,35.021819,127.100735,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 142-4,전라남도 화순군 사평면 벽송리 142-4,전라남도 화순군 사평면 벽송리 142-4,35.010404,127.084918,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평길 63-5,전라남도 화순군 사평면 사평길 63-5,전라남도 화순군 사평면 사평길 63-5,35.001966,127.0969533,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 1071,전라남도 화순군 사평면 사평리 1071,전라남도 화순군 사평면 사평리 1071,34.999113,127.095186,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 204,전라남도 화순군 사평면 절산리 204,전라남도 화순군 사평면 절산리 204,35.008973,127.123063,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 신암길 29-7,전라남도 화순군 사평면 신암길 29-7,전라남도 화순군 사평면 신암길 29-7,35.0373395,127.126647,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 555,전라남도 화순군 사평면 벽송리 555,전라남도 화순군 사평면 벽송리 555,35.018901,127.085015,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 518-2,전라남도 화순군 사평면 사평리 518-2,전라남도 화순군 사평면 사평리 518-2,,127.095952,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 상사1길 27,전라남도 화순군 사평면 상사1길 27,전라남도 화순군 사평면 상사1길 27,34.998805,127.096708,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 271-1,전라남도 화순군 사평면 절산리 271-1,전라남도 화순군 사평면 절산리 271-1,35.007538,127.124305,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 813-7,전라남도 화순군 사평면 내리 813-7,전라남도 화순군 사평면 내리 813-7,35.037977,127.123472,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 395-1,전라남도 화순군 사평면 사평리 395-1,전라남도 화순군 사평면 사평리 395-1,35.0043284,127.0972104,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 536-1,전라남도 화순군 사평면 사평리 536-1,전라남도 화순군 사평면 사평리 536-1,35.000544,127.095746,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 산33-39,전라남도 화순군 사평면 절산리 산33-39,전라남도 화순군 사평면 절산리 산33-39,35.011966,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 572-2,전라남도 화순군 사평면 내리 572-2,전라남도 화순군 사평면 내리 572-2,35.033601,127.130896,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 622,전라남도 화순군 사평면 절산리 622,전라남도 화순군 사평면 절산리 622,35.008005,127.123434,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 501,전라남도 화순군 사평면 원리 501,전라남도 화순군 사평면 원리 501,34.996147,127.078131,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 380-6,전라남도 화순군 사평면 사평리 380-6,전라남도 화순군 사평면 사평리 380-6,35.005219,127.097636,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 623-1,전라남도 화순군 사평면 사수리 623-1,전라남도 화순군 사평면 사수리 623-1,34.998276,127.132607,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 678,전라남도 화순군 사평면 절산리 678,전라남도 화순군 사평면 절산리 678,35.00791327,127.1147159,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 562-2,전라남도 화순군 사평면 사평리 562-2,전라남도 화순군 사평면 사평리 562-2,34.9992696,127.096494,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
2,광주광역시,남구,금당로,광주광역시 남구 금당로 140 (푸른길 도서관 뒤),,35.12920853,126.8952049,01,Y,없음,,Y,N,N,N,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,전라남도,화순군,전라남도 화순군 사평면 사수리 333,전라남도 화순군 사평면 사수리 333,전라남도 화순군 사평면 사수리 333,34.978629,127.134694,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 560-3,전라남도 화순군 사평면 다산리 560-3,전라남도 화순군 사평면 다산리 560-3,35.023448,127.128913,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 운산리 265-1,전라남도 화순군 사평면 운산리 265-1,전라남도 화순군 사평면 운산리 265-1,34.9725298,127.081878,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 640-2,전라남도 화순군 사평면 절산리 640-2,전라남도 화순군 사평면 절산리 640-2,35.01089189,127.1142336,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 445,전라남도 화순군 사평면 다산리 445,전라남도 화순군 사평면 다산리 445,35.022424,127.126402,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 운산리 261,전라남도 화순군 사평면 운산리 261,전라남도 화순군 사평면 운산리 261,34.973114,127.0815003,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 다산리 441-2,전라남도 화순군 사평면 다산리 441-2,전라남도 화순군 사평면 다산리 441-2,35.022549,127.126163,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 18,전라남도 화순군 사평면 원리 18,전라남도 화순군 사평면 원리 18,34.996236,127.085737,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 100,전라남도 화순군 사평면 장전리 100,전라남도 화순군 사평면 장전리 100,35.017551,127.107385,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 산33-1,전라남도 화순군 사평면 사평리 산33-1,전라남도 화순군 사평면 사평리 산33-1,,127.105879,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 452-5,전라남도 화순군 사평면 사수리 452-5,전라남도 화순군 사평면 사수리 452-5,34.99330085,127.1340701,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계길 1,전라남도 화순군 사평면 남계길 1,전라남도 화순군 사평면 남계길 1,34.989282,127.158106,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 308,전라남도 화순군 사평면 내리 308,전라남도 화순군 사평면 내리 308,35.034637,127.138028,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 371-2,전라남도 화순군 사평면 사평리 371-2,전라남도 화순군 사평면 사평리 371-2,,127.098696,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 모후로 567-40,전라남도 화순군 사평면 모후로 567-40,전라남도 화순군 사평면 모후로 567-40,34.978618,127.144272,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 검산리 292,전라남도 화순군 사평면 검산리 292,전라남도 화순군 사평면 검산리 292,34.983068,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 유마리 237,전라남도 화순군 사평면 유마리 237,전라남도 화순군 사평면 유마리 237,35.012827,127.170887,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 939-1,전라남도 화순군 사평면 사평리 939-1,전라남도 화순군 사평면 사평리 939-1,35.008388,127.093954,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 239,전라남도 화순군 사평면 내리 239,전라남도 화순군 사평면 내리 239,35.032825,127.139017,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 935-3,전라남도 화순군 사평면 사평리 935-3,전라남도 화순군 사평면 사평리 935-3,35.008406,127.091893,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 장전리 320-2,전라남도 화순군 사평면 장전리 320-2,전라남도 화순군 사평면 장전리 320-2,35.025352,127.100866,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 292-2,전라남도 화순군 사평면 사평리 292-2,전라남도 화순군 사평면 사평리 292-2,35.010507,127.094535,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 358-2,전라남도 화순군 사평면 사평리 358-2,전라남도 화순군 사평면 사평리 358-2,35.006228,127.097145,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 내리 947,전라남도 화순군 사평면 내리 947,전라남도 화순군 사평면 내리 947,35.035944,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
2,광주광역시,남구,군분로,광주광역시 남구 군분로 4 (토담 앞),,35.13444246,126.8963409,01,Y,없음,,N,N,N,Y,Y,Y,,,,2015,광주광역시 남구청,062-607-3832,2020-09-25,3610000,광주광역시 남구
1,전라남도,화순군,전라남도 화순군 사평면 사평리 1049-91,전라남도 화순군 사평면 사평리 1049-91,전라남도 화순군 사평면 사평리 1049-91,,127.095288,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 대곡리 438-1,전라남도 화순군 사평면 대곡리 438-1,전라남도 화순군 사평면 대곡리 438-1,34.985978,127.102112,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 182,전라남도 화순군 사평면 남계리 182,전라남도 화순군 사평면 남계리 182,,,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 272,전라남도 화순군 사평면 벽송리 272,전라남도 화순군 사평면 벽송리 272,35.013068,127.083976,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 벽송리 863-1,전라남도 화순군 사평면 벽송리 863-1,전라남도 화순군 사평면 벽송리 863-1,35.016035,127.076889,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 산30-18,전라남도 화순군 사평면 사평리 산30-18,전라남도 화순군 사평면 사평리 산30-18,35.002744,127.099036,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 615-1,전라남도 화순군 사평면 사평리 615-1,전라남도 화순군 사평면 사평리 615-1,34.997519,127.095029,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 용리 421-6,전라남도 화순군 사평면 용리 421-6,전라남도 화순군 사평면 용리 421-6,35.022714,127.107678,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 원리 469-1,전라남도 화순군 사평면 원리 469-1,전라남도 화순군 사평면 원리 469-1,34.993768,127.0812606,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사평리 506-3,전라남도 화순군 사평면 사평리 506-3,전라남도 화순군 사평면 사평리 506-3,35.002247,127.097203,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 사수리 52,전라남도 화순군 사평면 사수리 52,전라남도 화순군 사평면 사수리 52,34.989244,127.143281,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 석복길 36-4,전라남도 화순군 사평면 석복길 36-4,전라남도 화순군 사평면 석복길 36-4,34.9942834,127.0849898,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 499-2,전라남도 화순군 사평면 남계리 499-2,전라남도 화순군 사평면 남계리 499-2,34.989606,127.159746,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 남계리 277-1,전라남도 화순군 사평면 남계리 277-1,전라남도 화순군 사평면 남계리 277-1,34.991249,127.166064,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 석복길 36-2,전라남도 화순군 사평면 석복길 36-2,전라남도 화순군 사평면 석복길 36-2,34.994299,127.0853878,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
1,전라남도,화순군,전라남도 화순군 사평면 절산리 640-14,전라남도 화순군 사평면 절산리 640-14,전라남도 화순군 사평면 절산리 640-14,35.011027,127.113121,01,N,조도센서,,N,N,N,N,N,N,스마트조명지킴이,위치+고장수리서비스,,,화순군,061-379-3742,2020-12-18,4900000,전라남도 화순군
